지점,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
182,2019-04-17 04:00,100,2,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,14.5,11.3,1013.7,1010.5,
182,2019-04-17 05:00,20,3,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,9000.0,,,14.4,11.6,1013.8,1010.6,
182,2019-04-17 06:00,120,5,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,13.9,9.7,1013.8,1010.6,
182,2019-04-17 07:00,80,8,,10000,,7,1.0,7.0,,,6.0,3.0,,,2500.0,10000.0,,,14.2,10.9,1014.6,1011.4,
182,2019-04-17 08:00,70,8,,10000,,7,1.0,7.0,,,6.0,3.0,,,2500.0,10000.0,,,15.2,11.1,1014.4,1011.2,
182,2019-04-17 09:00,60,12,,10000,,6,1.0,6.0,,,6.0,3.0,,,3000.0,11000.0,,,15.0,12.4,1014.1,1010.9,
182,2019-04-17 10:00,50,12,,10000,,4,4.0,,,,3.0,,,,8000.0,,,,15.7,12.2,1014.1,1010.9,
182,2019-04-17 11:00,40,11,,10000,,2,2.0,,,,3.0,,,,8000.0,,,,16.1,12.1,1014.1,1010.9,
182,2019-04-17 12:00,30,10,,10000,,2,2.0,,,,3.0,,,,8000.0,,,,16.1,12.4,1013.8,1010.6,
182,2019-04-17 13:00,30,11,,10000,,2,2.0,,,,6.0,,,,4000.0,,,,16.0,12.4,1013.9,1010.7,
182,2019-04-17 14:00,30,7,,10000,,3,3.0,,,,6.0,,,,4000.0,,,,16.5,12.1,1013.4,1010.2,
182,2019-04-17 15:00,30,7,,10000,,3,3.0,,,,6.0,,,,5000.0,,,,15.9,11.6,1012.6,1009.4,
182,2019-04-17 16:00,20,6,,10000,,3,3.0,,,,6.0,,,,5000.0,,,,16.4,12.1,1012.4,1009.2,
182,2019-04-17 17:00,20,5,,10000,,2,2.0,,,,6.0,,,,5000.0,,,,16.2,11.7,1012.4,1009.2,
182,2019-04-17 18:00,40,4,,10000,,2,2.0,,,,6.0,,,,5000.0,,,,15.8,11.0,1012.6,1009.4,
182,2019-04-17 19:00,350,3,,10000,,3,3.0,,,,6.0,,,,5000.0,,,,15.3,10.4,1012.7,1009.5,
182,2019-04-17 20:00,300,1,,10000,,2,2.0,,,,6.0,,,,5000.0,,,,14.3,9.9,1012.9,1009.7,
182,2019-04-17 21:00,260,2,,10000,,0,,,,,,,,,,,,,14.1,9.8,1013.3,1010.1,
182,2019-04-17 22:00,230,3,,10000,,0,,,,,,,,,,,,,13.4,9.8,1013.8,1010.6,
182,2019-04-17 23:00,190,4,,10000,,0,,,,,,,,,,,,,12.8,9.0,1013.4,1010.2,
182,2019-04-18 00:00,190,4,,10000,,0,,,,,,,,,,,,,12.2,8.0,1012.9,1009.7,
182,2019-04-18 01:00,360,2,,10000,,0,,,,,,,,,,,,,12.2,8.0,1012.9,1009.7,
182,2019-04-18 02:00,150,7,,10000,,0,,,,,,,,,,,,,11.7,6.9,1012.3,1009.5,
182,2019-04-18 03:00,150,3,,10000,,0,,,,,,,,,,,,,11.4,7.9,1012.5,1009.3,
182,2019-04-18 04:00,180,2,,10000,,0,,,,,,,,,,,,,11.8,8.2,1012.4,1009.2,
182,2019-04-18 05:00,180,4,,10000,,0,,,,,,,,,,,,,10.7,8.2,1012.3,1009.1,
182,2019-04-18 06:00,170,3,,10000,,0,,,,,,,,,,,,,10.8,7.3,1012.7,1009.5,
182,2019-04-18 07:00,150,4,,10000,,0,,,,,,,,,,,,,13.0,9.5,1013.5,1010.3,
182,2019-04-18 08:00,100,3,,10000,,0,,,,,,,,,,,,,15.5,11.7,1014.0,1010.8,
182,2019-04-18 09:00,30,4,,10000,,0,,,,,,,,,,,,,16.1,12.0,1014.1,1010.9,
182,2019-04-18 10:00,40,6,,10000,,0,,,,,,,,,,,,,17.1,11.5,1014.2,1011.0,
182,2019-04-18 11:00,40,7,,10000,,0,,,,,,,,,,,,,17.3,11.5,1014.8,1011.6,
182,2019-04-18 12:00,40,7,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,17.3,11.5,1014.8,1011.6,
182,2019-04-18 13:00,40,9,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,18.3,12.3,1013.7,1010.5,
182,2019-04-18 14:00,80,9,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,20.3,12.4,1013.6,1010.5,
182,2019-04-18 15:00,80,10,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,21.6,13.2,1013.0,1009.9,
182,2019-04-18 16:00,360,8,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,17.9,13.9,1013.2,1010.0,
182,2019-04-18 17:00,60,6,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,18.8,13.3,1013.2,1010.0,
182,2019-04-18 18:00,40,5,,10000,,2,2.0,,,,0.0,,,,18000.0,,,,17.9,13.3,1013.0,1009.8,
182,2019-04-18 19:00,60,4,,10000,,2,2.0,,,,0.0,,,,18000.0,,,,16.3,12.4,1012.9,1009.7,
182,2019-04-18 20:00,70,7,,10000,,0,,,,,,,,,,,,,14.9,12.8,1013.8,1010.6,
182,2019-04-18 21:00,120,4,,10000,,0,,,,,,,,,,,,,16.5,12.6,1014.5,1011.3,
182,2019-04-18 22:00,110,4,,10000,,0,,,,,,,,,,,,,16.3,11.8,1014.6,1011.4,
182,2019-04-18 23:00,130,4,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,15.4,11.0,1014.7,1011.5,
182,2019-04-19 00:00,200,2,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,13.7,10.4,1014.6,1011.4,
182,2019-04-19 01:00,240,2,,10000,,0,,,,,,,,,,,,,13.4,9.5,1015.0,1011.8,
182,2019-04-19 02:00,180,2,,10000,,0,,,,,,,,,,,,,14.1,10.3,1014.5,1011.3,
182,2019-04-19 03:00,220,3,,10000,,0,,,,,,,,,,,,,12.8,10.1,1014.2,1011.0,
182,2019-04-19 04:00,90,4,,10000,,0,,,,,,,,,,,,,12.5,9.6,1014.5,1011.3,
182,2019-04-19 05:00,110,2,,10000,,0,,,,,,,,,,,,,13.1,9.5,1014.4,1011.2,
182,2019-04-19 06:00,110,3,,9000,10.0,1,1.0,,,,0.0,,,,20000.0,,,,12.5,9.6,1015.1,1011.9,
182,2019-04-19 07:00,100,5,,10000,,0,,,,,,,,,,,,,14.0,11.1,1015.8,1012.6,
182,2019-04-19 08:00,90,6,,8000,10.0,0,,,,,,,,,,,,,15.9,13.0,1016.2,1013.0,
182,2019-04-19 09:00,40,8,,8000,10.0,0,,,,,,,,,,,,,16.3,13.8,1016.6,1013.4,
182,2019-04-19 10:00,60,7,,8000,10.0,0,,,,,,,,,,,,,17.6,14.4,1016.5,1013.3,
182,2019-04-19 11:00,40,7,,10000,,0,,,,,,,,,,,,,16.8,14.0,1017.1,1013.9,
182,2019-04-19 12:00,60,11,,10000,,0,,,,,,,,,,,,,17.6,14.8,1017.4,1014.2,
182,2019-04-19 13:00,70,14,,10000,,2,2.0,,,,6.0,,,,3500.0,,,,18.6,13.9,1016.5,1013.3,
182,2019-04-19 14:00,70,17,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,18.5,14.5,1015.6,1012.4,
182,2019-04-19 15:00,70,19,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,18.7,14.9,1014.8,1011.6,
182,2019-04-19 16:00,60,14,,10000,,0,,,,,,,,,,,,,19.9,15.2,1014.1,1010.9,
182,2019-04-19 17:00,60,13,,10000,,2,2.0,,,,6.0,,,,3500.0,,,,18.9,14.7,1014.2,1011.0,
182,2019-04-19 18:00,70,18,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,16.6,14.6,1014.4,1011.2,
182,2019-04-19 19:00,90,17,,10000,,5,5.0,,,,6.0,,,,4500.0,,,,16.7,13.8,1015.1,1011.9,
182,2019-04-19 20:00,90,16,,10000,,5,5.0,,,,6.0,,,,5000.0,,,,16.2,13.3,1015.8,1012.6,
182,2019-04-19 21:00,90,11,,10000,,3,3.0,,,,6.0,,,,5000.0,,,,16.2,13.1,1016.4,1013.2,
182,2019-04-19 22:00,110,8,,10000,,2,2.0,,,,6.0,,,,4000.0,,,,15.8,12.9,1016.4,1013.2,
182,2019-04-19 23:00,90,7,,10000,,3,1.0,3.0,,,7.0,6.0,,,1500.0,3000.0,,,15.3,12.9,1016.4,1013.2,
182,2019-04-20 00:00,110,6,,10000,,3,1.0,3.0,,,7.0,6.0,,,1500.0,3000.0,,,14.7,12.5,1016.4,1013.2,
182,2019-04-20 01:00,90,10,,10000,,3,1.0,3.0,,,7.0,6.0,,,1500.0,3000.0,,,15.3,12.6,1016.3,1013.1,
182,2019-04-20 02:00,100,11,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,14.7,12.2,1015.9,1012.7,
182,2019-04-20 03:00,90,11,,10000,,4,1.0,4.0,,,7.0,6.0,,,1500.0,2500.0,,,14.4,12.0,1015.8,1012.6,
182,2019-04-20 04:00,100,7,,10000,,4,1.0,4.0,,,7.0,6.0,,,1500.0,2500.0,,,14.2,11.9,1015.7,1012.5,
182,2019-04-20 05:00,90,10,,10000,,4,1.0,4.0,,,7.0,6.0,,,1200.0,2500.0,,,14.5,11.8,1015.7,1012.5,
182,2019-04-20 06:00,100,7,,10000,,3,1.0,3.0,,,7.0,6.0,,,1000.0,2500.0,,,14.1,11.6,1016.1,1012.9,
182,2019-04-20 07:00,110,6,,10000,,1,1.0,,,,7.0,,,,1000.0,,,,14.9,12.2,1016.1,1012.9,
182,2019-04-20 08:00,180,1,,10000,,0,,,,,,,,,,,,,16.5,13.2,1016.1,1012.9,
182,2019-04-20 09:00,300,5,,7000,10.0,0,,,,,,,,,,,,,16.1,13.3,1016.6,1013.4,
182,2019-04-20 10:00,290,4,,8000,10.0,0,,,,,,,,,,,,,17.1,13.0,1016.3,1013.1,
182,2019-04-20 11:00,310,5,,10000,,0,,,,,,,,,,,,,17.6,13.1,1016.1,1012.9,
182,2019-04-20 12:00,30,8,,10000,,0,,,,,,,,,,,,,18.8,13.3,1015.3,1012.1,
182,2019-04-20 13:00,50,9,,10000,,0,,,,,,,,,,,,,19.3,13.9,1014.7,1011.5,
182,2019-04-20 14:00,60,10,,10000,,0,,,,,,,,,,,,,19.4,14.1,1014.0,1010.8,
182,2019-04-20 15:00,60,12,,10000,,0,,,,,,,,,,,,,18.9,13.3,1013.1,1009.9,
182,2019-04-20 16:00,60,11,,10000,,0,,,,,,,,,,,,,18.7,13.5,1012.7,1009.5,
182,2019-04-20 17:00,60,9,,10000,,0,,,,,,,,,,,,,18.0,13.4,1012.8,1009.6,
182,2019-04-20 18:00,40,4,,10000,,0,,,,,,,,,,,,,17.8,13.5,1013.0,1009.8,
182,2019-04-20 19:00,270,5,,10000,,0,,,,,,,,,,,,,17.1,13.5,1013.3,1010.1,
182,2019-04-20 20:00,270,5,,10000,,0,,,,,,,,,,,,,15.6,13.6,1014.1,1010.9,
182,2019-04-20 21:00,280,3,,10000,,0,,,,,,,,,,,,,15.6,14.0,1014.7,1011.5,
182,2019-04-20 22:00,230,3,,10000,,0,,,,,,,,,,,,,14.8,13.3,1015.1,1011.9,
182,2019-04-20 23:00,300,1,,10000,,0,,,,,,,,,,,,,14.8,12.9,1014.7,1011.5,
182,2019-04-21 00:00,200,3,,10000,,0,,,,,,,,,,,,,14.3,12.1,1014.5,1011.3,
182,2019-04-21 01:00,190,2,,10000,,0,,,,,,,,,,,,,14.4,12.3,1013.9,1010.7,
182,2019-04-21 02:00,140,3,,10000,,0,,,,,,,,,,,,,13.9,12.2,1013.5,1010.3,
182,2019-04-21 03:00,160,2,,10000,,0,,,,,,,,,,,,,14.0,11.9,1012.9,1009.7,
182,2019-04-21 04:00,120,3,,10000,,0,,,,,,,,,,,,,13.3,11.2,1013.1,1009.9,
182,2019-04-21 05:00,90,2,,10000,,0,,,,,,,,,,,,,13.6,12.0,1012.9,1009.7,
182,2019-04-21 06:00,120,4,,10000,,0,,,,,,,,,,,,,14.0,11.7,1013.1,1009.9,
182,2019-04-21 07:00,60,2,,10000,,0,,,,,,,,,,,,,15.1,12.0,1013.5,1010.3,
182,2019-04-21 08:00,130,3,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,17.9,12.1,1013.7,1010.5,
182,2019-04-21 09:00,30,5,,10000,,2,2.0,,,,0.0,,,,18000.0,,,,18.9,12.8,1013.8,1010.6,
182,2019-04-21 10:00,30,7,,10000,,3,3.0,,,,0.0,,,,18000.0,,,,18.1,11.8,1014.2,1011.0,
182,2019-04-21 11:00,30,7,,10000,,5,5.0,,,,0.0,,,,18000.0,,,,19.3,12.7,1014.1,1010.9,
182,2019-04-21 12:00,30,9,,10000,,6,6.0,,,,0.0,,,,18000.0,,,,18.2,14.0,1014.2,1011.0,
182,2019-04-21 13:00,30,7,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,18.0,13.2,1014.0,1010.8,
182,2019-04-21 14:00,30,6,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,19.5,11.4,1013.5,1010.3,
182,2019-04-21 15:00,30,7,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,20.9,10.7,1012.6,1009.5,
182,2019-04-21 16:00,20,5,,10000,,7,2.0,7.0,,,3.0,0.0,,,12000.0,18000.0,,,19.5,11.9,1012.0,1008.9,
182,2019-04-21 17:00,40,5,,10000,,7,2.0,7.0,,,3.0,0.0,,,12000.0,18000.0,,,18.9,13.1,1012.6,1009.4,
182,2019-04-21 18:00,10,2,,10000,,7,3.0,7.0,,,3.0,0.0,,,12000.0,18000.0,,,18.2,13.6,1012.8,1009.6,
182,2019-04-21 19:00,280,2,,10000,,7,4.0,7.0,,,3.0,0.0,,,12000.0,18000.0,,,17.5,13.8,1013.3,1010.1,
182,2019-04-21 20:00,320,1,,10000,,7,4.0,7.0,,,3.0,0.0,,,12000.0,18000.0,,,17.8,13.1,1013.6,1010.4,
182,2019-04-21 21:00,300,2,,10000,,7,4.0,7.0,,,3.0,0.0,,,12000.0,18000.0,,,17.2,14.1,1014.2,1011.0,
182,2019-04-21 22:00,320,3,,10000,,7,5.0,7.0,,,6.0,3.0,,,6000.0,15000.0,,,17.3,14.4,1014.7,1011.5,
182,2019-04-21 23:00,180,5,,10000,,8,5.0,8.0,,,6.0,2.0,,,6000.0,20000.0,,,17.8,13.4,1014.5,1011.3,
182,2019-04-22 00:00,260,3,,10000,,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,17.0,13.2,1014.6,1011.4,
182,2019-04-22 01:00,200,2,,10000,,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,16.6,13.1,1014.1,1010.9,
182,2019-04-22 02:00,300,2,,10000,,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,17.2,12.9,1014.1,1010.9,
182,2019-04-22 03:00,260,2,,9000,10.0,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,15.8,13.8,1014.3,1011.1,
182,2019-04-22 04:00,210,4,,8000,10.0,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,15.1,13.0,1014.5,1011.3,
182,2019-04-22 05:00,170,1,,10000,,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,16.9,12.0,1014.2,1011.0,
182,2019-04-22 06:00,170,3,,9000,10.0,8,5.0,8.0,,,6.0,4.0,,,6000.0,12000.0,,,15.7,12.9,1014.6,1011.4,
182,2019-04-22 07:00,40,4,,7000,10.0,0,,,,,,,,,,,,,16.3,14.3,1014.8,1011.6,
182,2019-04-22 08:00,60,5,,10000,,0,,,,,,,,,,,,,17.3,12.0,1014.9,1011.7,
182,2019-04-22 09:00,30,7,,10000,,0,,,,,,,,,,,,,17.8,13.2,1015.1,1011.9,
182,2019-04-22 10:00,70,11,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,19.0,12.4,1015.3,1012.1,
182,2019-04-22 11:00,60,12,,10000,,0,,,,,,,,,,,,,20.4,13.7,1015.2,1012.0,
182,2019-04-22 12:00,70,17,,10000,,0,,,,,,,,,,,,,20.0,16.2,1014.7,1011.5,
182,2019-04-22 13:00,70,20,,7000,10.0,2,2.0,,,,1.0,,,,20000.0,,,,19.6,16.9,1014.1,1010.9,
182,2019-04-22 14:00,70,18,,9000,10.0,2,2.0,,,,1.0,,,,20000.0,,,,20.7,17.0,1013.5,1010.4,
182,2019-04-22 15:00,70,21,,9000,10.0,3,3.0,,,,0.0,,,,20000.0,,,,20.1,16.9,1013.2,1010.1,
182,2019-04-22 16:00,70,19,,7000,10.0,5,3.0,5.0,,,3.0,0.0,,,13000.0,23000.0,,,19.1,16.4,1013.7,1010.5,
182,2019-04-22 17:00,90,16,,10000,,7,1.0,4.0,7.0,,6.0,3.0,0.0,,4000.0,13000.0,22000.0,,22.9,14.6,1013.8,1010.7,
182,2019-04-22 18:00,80,11,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,22.4,14.2,1013.8,1010.7,
182,2019-04-22 19:00,80,12,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,21.6,12.2,1014.0,1010.9,
182,2019-04-22 20:00,250,3,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,18.8,15.3,1015.1,1011.9,
182,2019-04-22 21:00,150,3,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,19.3,13.3,1015.2,1012.0,
182,2019-04-22 22:00,300,2,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,18.6,14.9,1015.1,1011.9,
182,2019-04-22 23:00,190,2,,7000,10.0,7,2.0,7.0,,,3.0,0.0,,,12000.0,20000.0,,,17.8,15.0,1014.9,1011.7,
182,2019-04-23 00:00,240,6,,7000,10.0,7,2.0,7.0,,,3.0,0.0,,,12000.0,20000.0,,,16.9,14.8,1014.8,1011.6,
182,2019-04-23 01:00,330,1,,6000,10.0,8,2.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,18.2,14.9,1015.1,1011.9,
182,2019-04-23 02:00,120,2,,8000,10.0,8,2.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,18.6,14.0,1014.3,1011.1,
182,2019-04-23 03:00,80,8,,8000,10.0,8,2.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,18.2,14.1,1013.4,1010.2,
182,2019-04-23 04:00,100,9,,8000,10.0,8,3.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,18.0,14.5,1013.0,1009.8,
182,2019-04-23 05:00,90,4,,8000,10.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,18.2,14.4,1012.4,1009.2,
182,2019-04-23 06:00,250,3,,8000,10.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,17.6,14.4,1012.1,1008.9,
182,2019-04-23 07:00,240,5,,5000,61.0,8,2.0,5.0,8.0,,7.0,6.0,5.0,,1000.0,2500.0,8000.0,,17.1,15.0,1013.1,1009.9,0.0
182,2019-04-23 08:00,190,3,,5000,61.0,8,2.0,5.0,8.0,,7.0,6.0,5.0,,1000.0,2500.0,8000.0,,17.0,15.4,1012.8,1009.6,1.0
182,2019-04-23 09:00,290,3,,3500,63.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1000.0,2500.0,8000.0,,17.2,15.6,1012.2,1009.0,1.5
182,2019-04-23 10:00,210,3,,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1000.0,3000.0,8000.0,,17.6,15.8,1011.7,1008.5,1.0
182,2019-04-23 11:00,100,14,25.0,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1000.0,3000.0,8000.0,,17.7,15.4,1011.3,1008.1,1.0
182,2019-04-23 12:00,90,23,,5000,63.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1500.0,2500.0,8000.0,,17.5,16.0,1010.2,1007.0,5.5
182,2019-04-23 13:00,100,26,,10000,61.0,8,6.0,8.0,,,6.0,5.0,,,3000.0,8000.0,,,18.2,15.3,1008.3,1005.1,2.0
182,2019-04-23 14:00,90,28,,10000,21.0,7,5.0,7.0,,,6.0,3.0,,,4000.0,8000.0,,,20.5,17.2,1007.3,1004.2,0.0
182,2019-04-23 15:00,90,25,,10000,,5,2.0,5.0,,,6.0,3.0,,,2000.0,15000.0,,,22.3,16.6,1006.1,1003.0,
182,2019-04-23 16:00,90,12,23.0,10000,,5,1.0,3.0,5.0,,7.0,6.0,3.0,,500.0,5000.0,13000.0,,23.3,16.3,1005.8,1002.7,
182,2019-04-23 17:00,120,9,20.0,10000,,1,1.0,,,,6.0,,,,3000.0,,,,24.3,16.6,1004.8,1001.7,
182,2019-04-23 18:00,120,22,33.0,10000,,1,1.0,,,,6.0,,,,3000.0,,,,22.8,14.7,1005.2,1002.1,
182,2019-04-23 19:00,120,13,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,21.6,14.5,1005.5,1002.4,
182,2019-04-23 20:00,100,11,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,20.2,15.1,1005.5,1002.4,
182,2019-04-23 21:00,150,2,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,20.4,16.0,1006.0,1002.9,
182,2019-04-23 22:00,250,3,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,18.9,15.6,1006.3,1003.2,
182,2019-04-23 23:00,260,3,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,18.2,15.4,1006.3,1003.2,
182,2019-04-24 00:00,250,4,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,17.6,15.2,1006.9,1003.7,
182,2019-04-24 01:00,320,3,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,17.5,15.8,1006.8,1003.6,
182,2019-04-24 02:00,120,3,,10000,,6,2.0,4.0,6.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,16.8,15.7,1006.5,1003.3,
182,2019-04-24 03:00,320,1,,10000,,6,2.0,4.0,6.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,16.9,16.1,1006.2,1003.0,
182,2019-04-24 04:00,130,3,,10000,,6,2.0,4.0,6.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,16.9,16.1,1006.3,1003.1,
182,2019-04-24 05:00,230,7,,10000,,6,2.0,4.0,6.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,17.9,17.4,1006.4,1003.3,
182,2019-04-24 06:00,250,9,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,17.8,17.2,1006.8,1003.6,
182,2019-04-24 07:00,260,8,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,17.9,17.1,1007.4,1004.2,
182,2019-04-24 08:00,270,6,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,17.7,17.1,1007.4,1004.2,
182,2019-04-24 09:00,300,6,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,600.0,3000.0,12000.0,,18.2,17.1,1007.4,1004.3,
182,2019-04-24 10:00,260,11,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,800.0,3000.0,10000.0,,19.1,17.5,1007.9,1004.8,
182,2019-04-24 11:00,280,11,,9000,10.0,7,2.0,5.0,7.0,,7.0,6.0,0.0,,800.0,2500.0,18000.0,,18.6,16.4,1008.0,1004.9,
182,2019-04-24 12:00,270,15,,10000,,7,2.0,7.0,,,7.0,0.0,,,1000.0,18000.0,,,18.8,15.6,1008.1,1005.0,
182,2019-04-24 13:00,260,15,,10000,,7,2.0,5.0,7.0,,7.0,3.0,0.0,,1500.0,10000.0,20000.0,,19.1,15.4,1007.8,1004.7,
182,2019-04-24 14:00,290,11,,10000,,6,2.0,4.0,6.0,,7.0,3.0,0.0,,1500.0,12000.0,20000.0,,18.1,15.3,1007.7,1004.5,
182,2019-04-24 15:00,280,10,,10000,,7,2.0,4.0,7.0,,7.0,6.0,3.0,,1000.0,2000.0,10000.0,,17.6,15.8,1007.4,1004.2,
182,2019-04-24 16:00,270,9,,10000,,7,2.0,4.0,7.0,,7.0,6.0,3.0,,1500.0,2500.0,10000.0,,18.6,15.8,1006.8,1003.7,
182,2019-04-24 17:00,260,12,,10000,,7,2.0,4.0,7.0,,7.0,6.0,3.0,,1500.0,2500.0,10000.0,,18.3,15.1,1007.0,1003.9,
182,2019-04-24 18:00,280,10,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1500.0,2500.0,10000.0,,16.9,14.6,1007.4,1004.2,
182,2019-04-24 19:00,260,8,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,16.8,14.7,1007.5,1004.3,
182,2019-04-24 20:00,260,10,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1000.0,2000.0,10000.0,,16.1,14.7,1008.5,1005.3,
182,2019-04-24 21:00,280,6,,5000,51.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,400.0,2000.0,10000.0,,15.3,14.6,1009.0,1005.8,0.0
182,2019-04-24 22:00,280,5,,5000,51.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2000.0,10000.0,,15.1,14.7,1008.7,1005.5,0.0
182,2019-04-24 23:00,260,3,,8000,10.0,6,2.0,6.0,,,7.0,6.0,,,1000.0,2500.0,,,15.2,14.8,1008.2,1005.0,0.0
182,2019-04-25 00:00,310,5,,8000,10.0,7,2.0,7.0,,,7.0,6.0,,,1000.0,2500.0,,,15.6,15.0,1008.2,1005.0,
182,2019-04-25 01:00,300,4,,10000,,7,2.0,7.0,,,7.0,6.0,,,300.0,2500.0,,,15.4,14.8,1007.6,1004.4,
182,2019-04-25 02:00,300,3,,5000,10.0,7,2.0,7.0,,,7.0,6.0,,,300.0,2500.0,,,15.2,14.7,1007.0,1003.8,
182,2019-04-25 03:00,300,3,,5000,10.0,7,2.0,7.0,,,7.0,6.0,,,300.0,2500.0,,,15.2,14.7,1007.0,1003.8,
182,2019-04-25 04:00,310,5,,2500,10.0,7,4.0,7.0,,,7.0,6.0,,,200.0,2000.0,,,15.0,14.6,1007.2,1004.0,
182,2019-04-25 05:00,280,5,,600,45.0,8,9.0,,,,10.0,,,,200.0,,,,13.9,13.8,1007.1,1003.9,
182,2019-04-25 06:00,280,4,,1000,10.0,7,7.0,,,,7.0,,,,200.0,,,,13.8,13.8,1007.4,1004.2,
182,2019-04-25 07:00,260,5,,700,46.0,7,7.0,,,,7.0,,,,200.0,,,,13.9,13.9,1007.8,1004.6,
182,2019-04-25 08:00,280,5,,700,44.0,7,7.0,,,,7.0,,,,200.0,,,,14.1,14.1,1008.3,1005.1,
182,2019-04-25 09:00,280,7,,1600,10.0,7,7.0,,,,7.0,,,,200.0,,,,13.8,13.7,1008.7,1005.5,
182,2019-04-25 10:00,310,6,,5000,10.0,7,7.0,,,,7.0,,,,500.0,,,,14.5,13.5,1008.8,1005.6,
182,2019-04-25 11:00,10,6,,6000,10.0,6,6.0,,,,7.0,,,,800.0,,,,15.5,13.9,1008.2,1005.0,
182,2019-04-25 12:00,20,5,,6000,10.0,6,4.0,6.0,,,7.0,6.0,,,800.0,2500.0,,,16.0,14.1,1008.2,1005.0,
182,2019-04-25 13:00,30,5,,6000,10.0,7,4.0,7.0,,,7.0,6.0,,,600.0,2500.0,,,15.6,14.0,1008.1,1004.9,
