ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó,Àü¿î·®(1/8),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü,2Ãþ ¿îÇü,3Ãþ ¿îÇü,4Ãþ ¿îÇü,1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
182,2019-03-05 07:00,170,7,,5000,10,2,2,,,,6,,,,2500,,,,5.8,-2.2,1021.7,1018.4,
182,2019-03-05 08:00,150,6,,6000,5,0,,,,,,,,,,,,,7.9,-2.3,1021.5,1018.2,
182,2019-03-05 09:00,150,4,,5000,5,0,,,,,,,,,,,,,11,-2.2,1022.3,1019,
182,2019-03-05 10:00,100,8,,5000,5,0,,,,,,,,,,,,,12.1,-.2,1021.8,1018.6,
182,2019-03-05 11:00,50,6,,4000,5,4,4,,,,0,,,,20000,,,,12.3,1.1,1021.8,1018.6,
182,2019-03-05 12:00,40,6,,4000,5,6,6,,,,0,,,,18000,,,,12.4,2.6,1021.2,1018,
182,2019-03-05 13:00,40,6,,3500,5,7,1,7,,,6,0,,,2500,18000,,,12.1,4.2,1021.1,1017.9,
182,2019-03-05 14:00,30,5,,3000,5,7,1,7,,,6,3,,,2500,15000,,,11.8,5.3,1020.7,1017.5,
182,2019-03-05 15:00,20,3,,3000,5,7,2,7,,,6,3,,,2500,15000,,,12.1,5.3,1020.5,1017.3,
182,2019-03-05 16:00,20,3,,3000,5,8,2,8,,,6,4,,,2500,12000,,,12,5.6,1020.5,1017.3,
182,2019-03-05 17:00,80,5,,3000,5,8,2,8,,,6,4,,,2500,12000,,,11.9,5.4,1019.8,1016.6,
182,2019-03-05 18:00,70,5,,3000,5,8,1,8,,,6,4,,,2500,11000,,,11.3,5.4,1020.1,1016.8,
182,2019-03-05 19:00,120,6,,2800,60,8,2,8,,,6,5,,,2500,8000,,,11.7,5.9,1020,1016.8,0
182,2019-03-05 20:00,40,2,,2500,61,8,2,8,,,6,5,,,2500,8000,,,10.6,7,1020.5,1017.2,0
182,2019-03-05 21:00,110,6,,2500,61,8,2,8,,,6,5,,,2500,8000,,,11.3,6.9,1020.2,1016.9,0
182,2019-03-05 22:00,100,9,,2500,10,8,2,5,8,,7,6,5,,1000,2500,8000,,10.6,6.9,1020,1016.7,0
182,2019-03-05 23:00,120,5,,3500,61,8,2,5,8,,7,6,5,,1000,2500,8000,,11.1,6.1,1020.2,1016.9,0
182,2019-03-06 00:00,50,6,,6000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,10.8,7.1,1019.3,1016,0
182,2019-03-06 01:00,160,3,,6000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.7,7,1018.9,1015.6,.5
182,2019-03-06 02:00,130,5,,6000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,10.4,7.2,1018.3,1015,0
182,2019-03-06 03:00,100,5,,5000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.7,7.4,1018,1014.7,0
182,2019-03-06 04:00,130,7,,5000,60,8,2,5,8,,7,6,4,,1000,2500,8000,,9.8,6.9,1016.8,1013.5,0
182,2019-03-06 05:00,120,7,,4000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.6,6.8,1016.5,1013.2,1
182,2019-03-06 06:00,100,7,,5000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.5,7.4,1016.8,1013.5,2
182,2019-03-06 07:00,70,11,,7000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.9,7.1,1016.8,1013.5,2
182,2019-03-06 08:00,70,11,,7000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.8,7.8,1017.1,1013.8,1.5
182,2019-03-06 09:00,110,7,,7000,61,8,2,5,8,,7,6,5,,1000,2500,8000,,9.4,7.9,1017.2,1013.9,2
182,2019-03-06 10:00,90,11,,8000,61,8,2,5,8,,7,6,5,,1500,2500,8000,,9.8,7.3,1017,1013.7,1
182,2019-03-06 11:00,60,13,,10000,61,8,2,5,8,,7,6,5,,1500,2500,8000,,10,7.2,1016.7,1013.4,.5
182,2019-03-06 12:00,60,11,,10000,21,8,2,5,8,,6,6,5,,2500,3500,8000,,10.2,6.3,1016.2,1012.9,0
182,2019-03-06 13:00,60,10,,10000,,6,3,5,6,,6,3,0,,2500,10000,20000,,11.1,7.3,1014.8,1011.6,
182,2019-03-06 14:00,50,9,,10000,,5,3,5,,,6,0,,,3000,20000,,,11.7,6.8,1014.1,1010.9,
182,2019-03-06 15:00,40,7,,10000,,2,2,,,,6,,,,2500,,,,12,6.7,1014.3,1011.1,
182,2019-03-06 16:00,360,6,,10000,,1,1,,,,6,,,,2000,,,,11.9,6.6,1014.5,1011.3,
182,2019-03-06 17:00,320,6,,10000,,2,2,,,,6,,,,2000,,,,11.1,6.9,1014.7,1011.5,
182,2019-03-06 18:00,320,11,,10000,,2,2,,,,6,,,,2000,,,,10.5,5.7,1014.9,1011.7,
182,2019-03-06 19:00,320,10,,5000,5,2,2,,,,3,,,,7000,,,,10.2,4.6,1015.4,1012.1,
182,2019-03-06 20:00,330,13,,3000,5,2,2,,,,3,,,,7000,,,,9.6,3.8,1016,1012.7,
182,2019-03-06 21:00,330,14,,3000,5,2,2,,,,3,,,,7000,,,,9.6,2.5,1016.3,1013,
182,2019-03-06 22:00,310,7,,2500,5,2,2,,,,6,,,,3000,,,,9,4.1,1017.8,1014.5,
182,2019-03-06 23:00,320,11,,2500,10,4,2,4,,,7,6,,,1000,2500,,,8.4,5.7,1018,1014.7,
182,2019-03-07 00:00,320,14,,2500,10,4,2,4,,,7,6,,,1000,2500,,,7.9,5.5,1018,1014.7,
182,2019-03-07 01:00,330,13,,3000,10,4,2,4,,,7,6,,,1000,2500,,,6.9,4.3,1018.4,1015.1,
182,2019-03-07 02:00,320,13,,3000,10,4,2,4,,,7,6,,,1200,2500,,,7.4,4.3,1018.4,1015.1,
182,2019-03-07 03:00,330,16,,3000,10,4,2,4,,,7,6,,,1200,2500,,,7.3,3.6,1018.4,1015.1,
182,2019-03-07 04:00,330,16,28,3500,10,4,2,4,,,7,6,,,1200,2500,,,7.6,3.4,1018.1,1014.8,
182,2019-03-07 05:00,330,18,29,4000,10,4,2,4,,,7,6,,,1200,2500,,,7.6,3.5,1018.2,1014.9,
182,2019-03-07 06:00,330,15,,5000,10,4,4,,,,6,,,,2500,,,,7.5,3.2,1019,1015.7,
182,2019-03-07 07:00,330,15,,10000,,3,3,,,,6,,,,3000,,,,7.3,2.5,1019.4,1016.1,
182,2019-03-07 08:00,340,14,,10000,,3,3,,,,6,,,,3000,,,,7.2,2.7,1020.2,1016.9,
182,2019-03-07 09:00,330,15,,10000,,3,3,,,,6,,,,2000,,,,7.4,2.8,1021.5,1018.2,
182,2019-03-07 10:00,330,16,,10000,,3,3,,,,6,,,,2000,,,,7.7,2.9,1022.1,1018.8,
182,2019-03-07 11:00,320,14,,10000,,3,3,,,,6,,,,2000,,,,7.9,3.3,1022.2,1018.9,
182,2019-03-07 12:00,330,13,,10000,,4,4,,,,6,,,,2500,,,,8.3,2.3,1022.5,1019.2,
182,2019-03-07 13:00,330,13,,10000,,4,4,,,,6,,,,2500,,,,8.2,2.9,1022.6,1019.3,
182,2019-03-07 14:00,320,9,,10000,,4,4,,,,6,,,,2500,,,,8.1,2.2,1022.6,1019.3,
182,2019-03-07 15:00,300,6,,10000,,3,3,,,,6,,,,2500,,,,8.6,2,1022.6,1019.3,
182,2019-03-07 16:00,330,9,,10000,,2,2,,,,6,,,,2500,,,,8.1,.7,1022.6,1019.3,
182,2019-03-07 17:00,330,7,,10000,,2,2,,,,6,,,,2500,,,,8.1,2.3,1022.7,1019.4,
182,2019-03-07 18:00,310,6,,10000,,1,1,,,,6,,,,2500,,,,7.7,3,1022.7,1019.4,
182,2019-03-07 19:00,310,5,,10000,,4,4,,,,6,,,,2000,,,,7,2.6,1023.3,1020,
182,2019-03-07 20:00,300,5,,10000,,4,4,,,,6,,,,2000,,,,7.3,3.4,1024,1020.7,
182,2019-03-07 21:00,330,6,,10000,,6,6,,,,6,,,,2000,,,,7.2,3.6,1024.8,1021.5,
182,2019-03-07 22:00,340,5,,10000,,6,6,,,,6,,,,2000,,,,7.1,3.5,1024.9,1021.6,
182,2019-03-07 23:00,320,2,,10000,,6,6,,,,6,,,,2000,,,,7.1,2.7,1025,1021.7,
182,2019-03-08 00:00,220,3,,10000,,5,5,,,,6,,,,2000,,,,4.9,2.2,1025,1021.7,
182,2019-03-08 01:00,190,4,,10000,,1,1,,,,6,,,,2000,,,,4.2,1.3,1025,1021.7,
182,2019-03-08 02:00,180,4,,10000,,0,,,,,,,,,,,,,4.4,.4,1025.1,1021.8,
182,2019-03-08 03:00,190,5,,10000,,0,,,,,,,,,,,,,4,-.1,1024.9,1021.6,
182,2019-03-08 04:00,190,4,,10000,,0,,,,,,,,,,,,,3.8,-.2,1024.7,1021.4,
182,2019-03-08 05:00,170,4,,10000,,0,,,,,,,,,,,,,3.4,.1,1024.8,1021.5,
182,2019-03-08 06:00,170,4,,10000,,0,,,,,,,,,,,,,3.3,.7,1025.5,1022.1,
182,2019-03-08 07:00,170,5,,10000,,0,,,,,,,,,,,,,2.8,.6,1025.8,1022.4,
182,2019-03-08 08:00,170,3,,10000,,0,,,,,,,,,,,,,4.9,1.7,1026.3,1023,
182,2019-03-08 09:00,290,2,,10000,,0,,,,,,,,,,,,,7.5,1.8,1027,1023.7,
182,2019-03-08 10:00,360,4,,10000,,1,1,,,,0,,,,20000,,,,8.3,2.8,1027.2,1023.9,
182,2019-03-08 11:00,20,5,,10000,,2,2,,,,0,,,,20000,,,,8.4,2.2,1027.2,1023.9,
182,2019-03-08 12:00,10,5,,10000,,2,2,,,,0,,,,20000,,,,9.4,2.7,1026.8,1023.5,
182,2019-03-08 13:00,10,4,,10000,,1,1,,,,0,,,,20000,,,,9.7,2.6,1026.1,1022.8,
182,2019-03-08 14:00,320,5,,10000,,0,,,,,,,,,,,,,9.9,2.9,1025.2,1021.9,
182,2019-03-08 15:00,320,5,,10000,,1,1,,,,0,,,,20000,,,,10.4,2.6,1025.1,1021.8,
182,2019-03-08 16:00,320,4,,10000,,0,,,,,,,,,,,,,10.3,2.3,1025.1,1021.8,
182,2019-03-08 17:00,300,4,,10000,,0,,,,,,,,,,,,,10.4,2.9,1025.2,1021.9,
182,2019-03-08 18:00,360,2,,10000,,2,2,,,,0,,,,20000,,,,9.9,3,1025.3,1022,
182,2019-03-08 19:00,40,2,,10000,,2,2,,,,0,,,,20000,,,,8.9,2.6,1025.4,1022.1,
182,2019-03-08 20:00,210,5,,10000,,3,3,,,,0,,,,20000,,,,8.1,3.2,1025.8,1022.5,
182,2019-03-08 21:00,170,4,,10000,,5,5,,,,0,,,,20000,,,,8.5,2.5,1026,1022.7,
182,2019-03-08 22:00,150,3,,10000,,5,5,,,,0,,,,20000,,,,7.7,2.7,1026,1022.7,
182,2019-03-08 23:00,170,3,,10000,,6,6,,,,0,,,,20000,,,,7.2,2.2,1025.8,1022.5,
182,2019-03-09 00:00,150,5,,10000,,6,6,,,,0,,,,20000,,,,6.8,.6,1025.4,1022.1,
182,2019-03-09 01:00,190,4,,10000,,6,6,,,,0,,,,20000,,,,6.2,.6,1025.4,1022.1,
182,2019-03-09 02:00,170,5,,10000,,6,6,,,,0,,,,20000,,,,6.9,1.3,1024.6,1021.3,
182,2019-03-09 03:00,180,6,,10000,,6,6,,,,0,,,,18000,,,,6.1,2.6,1023.9,1020.6,
182,2019-03-09 04:00,170,5,,10000,,7,7,,,,0,,,,18000,,,,6.1,2.2,1023.3,1020,
182,2019-03-09 05:00,170,4,,10000,,6,6,,,,0,,,,18000,,,,6.2,-.7,1023.1,1019.8,
182,2019-03-09 06:00,170,4,,10000,,6,6,,,,0,,,,16000,,,,5.6,-1.5,1022.6,1019.3,
182,2019-03-09 07:00,130,3,,10000,,6,6,,,,0,,,,16000,,,,6,-.5,1022.5,1019.2,
182,2019-03-09 08:00,170,4,,10000,,7,7,,,,0,,,,16000,,,,8,-1.5,1022.7,1019.4,
182,2019-03-09 09:00,220,2,,10000,,7,7,,,,0,,,,16000,,,,10.4,-1,1023.1,1019.8,
182,2019-03-09 10:00,250,4,,10000,,7,7,,,,0,,,,16000,,,,12.1,2.7,1023,1019.7,
182,2019-03-09 11:00,290,3,,10000,,7,7,,,,3,,,,15000,,,,14,3,1022.7,1019.5,
182,2019-03-09 12:00,320,4,,10000,,7,7,,,,3,,,,15000,,,,13.9,4,1021.6,1018.4,
182,2019-03-09 13:00,20,4,,10000,,8,3,8,,,6,4,,,3000,12000,,,14.2,.7,1020.3,1017.1,
182,2019-03-09 14:00,270,4,,10000,,8,5,8,,,6,4,,,3000,9000,,,15.1,4.5,1018.7,1015.5,
182,2019-03-09 15:00,300,6,,10000,,8,2,5,8,,7,6,5,,1000,3000,6000,,14.6,5.5,1018.3,1015.1,
182,2019-03-09 16:00,200,5,,10000,61,8,2,5,8,,7,6,5,,1000,3000,6000,,13.6,4.9,1018.6,1015.4,0
182,2019-03-09 17:00,140,5,,9000,61,8,2,5,8,,7,6,5,,1000,3000,7000,,11.8,7.5,1018.1,1014.9,1.5
182,2019-03-09 18:00,70,12,,10000,61,8,2,5,8,,7,6,5,,1000,3000,8000,,11.9,8.8,1017.1,1013.9,.5
182,2019-03-09 19:00,90,18,,9000,61,8,2,5,8,,7,6,5,,1000,3000,7000,,11.8,9.6,1016.7,1013.5,0
182,2019-03-09 20:00,70,15,,8000,61,8,2,5,8,,7,6,5,,1000,3000,8000,,11.6,9.7,1016.7,1013.5,1
182,2019-03-09 21:00,80,17,,8000,61,8,2,5,8,,7,6,4,,1500,3000,8000,,11.7,9.9,1015.4,1012.2,0
182,2019-03-09 22:00,80,20,,7000,61,8,2,5,8,,7,6,4,,1500,3000,8000,,12.3,10.6,1014.1,1010.9,.5
182,2019-03-09 23:00,100,18,,8000,61,8,2,5,8,,7,6,4,,1500,3000,8000,,12.4,10.2,1014.5,1011.3,1
182,2019-03-10 00:00,70,16,,8000,61,8,2,5,8,,7,6,4,,1500,3000,8000,,12.4,11,1013.4,1010.2,0
182,2019-03-10 01:00,80,15,,8000,61,8,2,5,8,,7,6,4,,1500,3000,8000,,12.7,11.2,1012.7,1009.5,.5
182,2019-03-10 02:00,90,25,,6000,61,8,2,5,8,,7,6,4,,1500,3000,8000,,12.3,10.6,1010.8,1007.6,0
182,2019-03-10 03:00,90,22,,6000,61,8,2,5,8,,7,6,4,,1000,2500,8000,,12,10.5,1010.8,1007.6,0
182,2019-03-10 04:00,90,23,,6000,61,8,2,5,8,,7,6,4,,1200,2500,8000,,11.9,10.7,1009.9,1006.7,.5
182,2019-03-10 05:00,80,19,,6000,61,8,2,5,8,,7,6,4,,1500,2500,8000,,12.2,11,1009.9,1006.7,0
182,2019-03-10 06:00,90,19,,6000,61,8,2,5,8,,7,6,4,,1000,2500,8000,,12.3,11.2,1010.2,1007,0
182,2019-03-10 07:00,90,19,,6000,61,8,2,5,8,,7,6,4,,700,2500,8000,,12.1,11,1009.8,1006.6,0
182,2019-03-10 08:00,90,19,32,5000,61,8,2,5,8,,7,6,4,,500,2500,8000,,11.9,10.8,1009.7,1006.5,.5
182,2019-03-10 09:00,90,24,,2500,61,8,2,5,8,,7,6,4,,500,2500,8000,,11.7,10.5,1010.2,1007,.5
182,2019-03-10 10:00,80,21,,2000,61,8,2,5,8,,7,6,4,,500,2500,8000,,11.5,10.5,1010.4,1007.2,1.5
182,2019-03-10 11:00,70,20,,800,61,8,2,5,8,,7,7,5,,500,1000,6000,,10.6,9.7,1010.3,1007.1,2
182,2019-03-10 12:00,60,15,,1000,61,8,2,5,8,,7,7,5,,500,1000,6000,,10.1,9.2,1010.9,1007.7,1
182,2019-03-10 13:00,50,12,,4000,63,8,2,5,8,,7,7,5,,500,1000,6000,,9.9,9.1,1010.9,1007.7,2.5
182,2019-03-10 14:00,30,10,,9000,63,8,2,5,8,,7,7,5,,500,1000,6000,,9.6,8.6,1010.7,1007.5,3
182,2019-03-10 15:00,50,9,,10000,61,8,2,5,8,,7,6,5,,800,2000,6000,,9.9,8.7,1010,1006.8,1
182,2019-03-10 16:00,60,7,,10000,61,8,2,5,8,,7,6,5,,800,2000,6000,,10,8.7,1009.5,1006.3,0
182,2019-03-10 17:00,20,6,,10000,21,7,2,7,,,7,3,,,1000,7000,,,10.4,8.7,1009.9,1006.7,0
182,2019-03-10 18:00,330,11,,10000,,7,2,7,,,7,3,,,1000,7000,,,10,8.4,1010.6,1007.4,
182,2019-03-10 19:00,330,6,,10000,,7,2,7,,,6,3,,,2500,10000,,,9.8,7.8,1010.9,1007.7,
182,2019-03-10 20:00,330,7,,10000,,4,4,,,,6,,,,3500,,,,10.1,7.8,1011.5,1008.3,
182,2019-03-10 21:00,330,6,,10000,,3,3,,,,6,,,,2500,,,,9.5,6.9,1012.9,1009.6,
182,2019-03-10 22:00,330,4,,10000,,3,3,,,,6,,,,2500,,,,9.5,5.2,1013.3,1010,
182,2019-03-10 23:00,330,6,,10000,,1,1,,,,6,,,,3000,,,,9.4,5.1,1013.7,1010.4,
182,2019-03-11 00:00,210,4,,10000,,1,1,,,,6,,,,3000,,,,7.2,4.2,1013.2,1009.9,
182,2019-03-11 01:00,230,5,,9000,10,1,1,,,,6,,,,3000,,,,6.1,4.3,1013.1,1009.8,
182,2019-03-11 02:00,260,6,,10000,,1,1,,,,6,,,,3000,,,,6.8,4.6,1014.2,1010.9,
182,2019-03-11 03:00,230,5,,10000,,1,1,,,,6,,,,3000,,,,6.8,2.9,1013.4,1010.1,
182,2019-03-11 04:00,190,4,,10000,,0,,,,,,,,,,,,,7.1,2.6,1012.9,1009.6,
182,2019-03-11 05:00,220,6,,10000,,0,,,,,,,,,,,,,4.6,1.3,1013.1,1009.8,
182,2019-03-11 06:00,220,7,,10000,,0,,,,,,,,,,,,,4.6,1.1,1013.5,1010.2,
182,2019-03-11 07:00,210,7,,10000,,2,2,,,,0,,,,18000,,,,4.4,.9,1013.6,1010.3,
182,2019-03-11 08:00,210,7,,10000,,3,3,,,,0,,,,20000,,,,6.7,2.1,1013.7,1010.4,
182,2019-03-11 09:00,230,5,,10000,,3,3,,,,0,,,,20000,,,,9.6,3.7,1013.9,1010.6,
182,2019-03-11 10:00,270,5,,10000,,4,4,,,,0,,,,20000,,,,10.4,4.2,1013.9,1010.7,
182,2019-03-11 11:00,300,7,,10000,,4,4,,,,0,,,,18000,,,,10.9,5.8,1013.5,1010.3,
182,2019-03-11 12:00,290,7,,10000,,5,5,,,,0,,,,18000,,,,11.3,5.5,1012.8,1009.6,
182,2019-03-11 13:00,280,9,,10000,,5,5,,,,0,,,,18000,,,,11.9,5.9,1012.3,1009.1,
182,2019-03-11 14:00,280,12,,10000,,5,3,5,,,6,3,,,3000,15000,,,12.2,6.9,1012,1008.8,
182,2019-03-11 15:00,270,10,,10000,21,6,4,6,,,6,3,,,3000,12000,,,12.6,6.3,1010.8,1007.6,.5
182,2019-03-11 16:00,260,11,,8000,10,6,4,6,,,6,3,,,3000,12000,,,12.2,6.8,1010.1,1006.9,
182,2019-03-11 17:00,260,15,,6000,10,7,4,7,,,6,3,,,3000,12000,,,11.7,6.6,1009.8,1006.6,
182,2019-03-11 18:00,250,15,,4000,61,8,5,8,,,6,4,,,2500,10000,,,10.8,7.3,1009.5,1006.3,0
182,2019-03-11 19:00,280,18,31,2500,10,8,5,8,,,6,4,,,2500,10000,,,10.8,7,1010.2,1007,.5
182,2019-03-11 20:00,300,16,,2500,10,8,5,8,,,6,4,,,2500,10000,,,9.8,6.5,1011.4,1008.2,
182,2019-03-11 21:00,300,15,,3500,10,8,5,8,,,6,4,,,2500,10000,,,9.3,5.4,1012.5,1009.2,
182,2019-03-11 22:00,290,13,,4000,10,8,5,8,,,6,4,,,2500,10000,,,9,4.4,1013.2,1009.9,
182,2019-03-11 23:00,300,15,,4000,10,8,5,8,,,6,4,,,2500,10000,,,9.1,5.1,1013.5,1010.2,
182,2019-03-12 00:00,300,14,,6000,10,7,7,,,,6,,,,2500,,,,8.3,3.9,1014.1,1010.8,
182,2019-03-12 01:00,310,13,,10000,,7,7,,,,6,,,,2500,,,,8.2,2.7,1014.6,1011.3,
182,2019-03-12 02:00,310,10,,10000,,7,7,,,,6,,,,2500,,,,7.8,2.8,1014.9,1011.6,
182,2019-03-12 03:00,310,8,,8000,10,7,7,,,,6,,,,2500,,,,7.9,3.2,1014.5,1011.2,
182,2019-03-12 04:00,290,6,,7000,10,7,7,,,,6,,,,2500,,,,7.8,3.3,1014.1,1010.8,
182,2019-03-12 05:00,200,8,,6000,10,2,2,,,,6,,,,2000,,,,6,2.9,1013.5,1010.2,
182,2019-03-12 06:00,230,7,,6000,10,2,2,,,,6,,,,2000,,,,4.8,1.6,1013.7,1010.4,
182,2019-03-12 07:00,250,5,,9000,10,2,2,,,,6,,,,2000,,,,4,-1.3,1013.9,1010.6,
182,2019-03-12 08:00,240,7,,9000,10,2,2,,,,0,,,,18000,,,,7.4,1.1,1014.3,1011,
182,2019-03-12 09:00,250,11,,5000,5,2,2,,,,0,,,,18000,,,,10.1,3.1,1014.5,1011.3,
182,2019-03-12 10:00,250,12,,6000,5,2,2,,,,0,,,,18000,,,,12.2,4,1014.4,1011.2,
182,2019-03-12 11:00,250,15,,8000,5,2,2,,,,0,,,,18000,,,,13.9,3.7,1014.2,1011,
182,2019-03-12 12:00,260,14,,8000,5,2,2,,,,0,,,,18000,,,,14.6,5,1014.1,1010.9,
182,2019-03-12 13:00,260,20,,10000,,2,2,,,,0,,,,18000,,,,14.2,4.2,1013.7,1010.5,
182,2019-03-12 14:00,260,19,,7000,5,2,2,,,,0,,,,18000,,,,14.3,4.9,1013.1,1009.9,
182,2019-03-12 15:00,260,20,,8000,5,0,,,,,,,,,,,,,14.5,3,1012.3,1009.1,
182,2019-03-12 16:00,260,17,,7000,5,0,,,,,,,,,,,,,14.5,4.5,1012.2,1009,
182,2019-03-12 17:00,250,17,,6000,5,5,1,3,5,,6,3,0,,3000,12000,18000,,13.9,5.2,1011.8,1008.6,
182,2019-03-12 18:00,250,13,,5000,5,5,1,3,5,,6,3,0,,3000,12000,18000,,13,5.4,1012,1008.8,
182,2019-03-12 19:00,300,19,32,3500,10,6,2,4,6,,7,6,3,,1000,3000,12000,,11.1,7.5,1013.7,1010.5,
182,2019-03-12 20:00,350,14,,5000,10,6,4,6,,,6,3,,,3000,12000,,,8.4,4,1016,1012.7,
182,2019-03-12 21:00,340,10,,10000,,6,4,6,,,6,3,,,3000,12000,,,7.8,1.4,1017.8,1014.5,
182,2019-03-12 22:00,320,13,,10000,,6,4,6,,,6,3,,,3000,12000,,,7,.5,1019.5,1016.2,
182,2019-03-12 23:00,320,12,,10000,,6,4,6,,,6,4,,,3000,12000,,,6,-.3,1020.7,1017.4,
182,2019-03-13 00:00,330,14,,10000,,2,2,,,,6,,,,3000,,,,5.8,-2.3,1021.2,1017.9,
182,2019-03-13 01:00,320,11,22,10000,,2,2,,,,6,,,,3000,,,,5.5,-4.3,1021.8,1018.5,
182,2019-03-13 02:00,330,13,,10000,,3,3,,,,6,,,,3000,,,,5.2,-4,1022.3,1019,
182,2019-03-13 03:00,320,12,,10000,,3,3,,,,6,,,,3000,,,,5,-4.1,1022.4,1019.1,
182,2019-03-13 04:00,340,9,,10000,,3,3,,,,6,,,,3000,,,,4.9,-5.7,1022.2,1018.9,
182,2019-03-13 05:00,350,6,,10000,,3,3,,,,6,,,,3000,,,,5.1,-6.1,1022,1018.7,
182,2019-03-13 06:00,340,7,,10000,,3,3,,,,6,,,,3000,,,,5.2,-5.8,1022.3,1019,
182,2019-03-13 07:00,230,5,,10000,,0,,,,,,,,,,,,,2.8,-5.2,1023,1019.6,
182,2019-03-13 08:00,250,5,,10000,,0,,,,,,,,,,,,,5.1,-4.3,1023.5,1020.2,
182,2019-03-13 09:00,310,7,,10000,,0,,,,,,,,,,,,,6.8,-6.5,1024.5,1021.2,
182,2019-03-13 10:00,280,9,,10000,,0,,,,,,,,,,,,,8.1,-3.6,1025.2,1021.9,
182,2019-03-13 11:00,290,10,,10000,,0,,,,,,,,,,,,,8.3,-4.4,1025.6,1022.3,
182,2019-03-13 12:00,280,10,,10000,,0,,,,,,,,,,,,,9.6,-2.7,1025.6,1022.3,
182,2019-03-13 13:00,290,10,,10000,,0,,,,,,,,,,,,,9.5,-3.4,1024.7,1021.4,
182,2019-03-13 14:00,290,9,,10000,,0,,,,,,,,,,,,,10,-3.5,1024.2,1020.9,
182,2019-03-13 15:00,310,12,,10000,,0,,,,,,,,,,,,,9.7,-3.1,1023.9,1020.6,
182,2019-03-13 16:00,300,11,,10000,,0,,,,,,,,,,,,,9.7,-2.4,1023.9,1020.6,
182,2019-03-13 17:00,300,11,,10000,,0,,,,,,,,,,,,,9.4,-1.8,1024.2,1020.9,
182,2019-03-13 18:00,290,11,,10000,,1,1,,,,6,,,,3000,,,,9.1,-2,1024.9,1021.6,
182,2019-03-13 19:00,300,11,,10000,,3,2,3,,,6,0,,,4000,20000,,,8.9,-1.4,1025.2,1021.9,
182,2019-03-13 20:00,300,11,,10000,,3,2,3,,,6,0,,,4000,20000,,,8.8,-.5,1025.6,1022.3,
182,2019-03-13 21:00,300,10,,10000,,4,2,4,,,6,0,,,4000,20000,,,8.7,.4,1025.8,1022.5,
182,2019-03-13 22:00,310,11,,10000,,3,1,3,,,6,0,,,4000,20000,,,8.6,.9,1026.3,1023,
182,2019-03-13 23:00,310,12,,10000,,2,2,,,,6,,,,3500,,,,8.5,-.2,1026.5,1023.2,
182,2019-03-14 00:00,310,10,,10000,,2,2,,,,6,,,,3500,,,,8.4,1.1,1026.2,1022.9,
182,2019-03-14 01:00,310,8,,10000,,2,2,,,,6,,,,3500,,,,8.2,.3,1026.2,1022.9,
182,2019-03-14 02:00,300,8,,10000,,2,2,,,,6,,,,3500,,,,8.1,.3,1026.5,1023.2,
182,2019-03-14 03:00,310,7,,10000,,3,1,3,,,6,0,,,3500,20000,,,7.9,.9,1026.6,1023.3,
182,2019-03-14 04:00,220,4,,10000,,4,2,4,,,6,0,,,3500,20000,,,5.5,0,1026.1,1022.8,
182,2019-03-14 05:00,210,7,,10000,,4,2,4,,,6,0,,,3500,20000,,,5.7,.6,1026.1,1022.8,
182,2019-03-14 06:00,210,9,,10000,,5,2,5,,,6,0,,,3500,20000,,,6.1,.3,1026.1,1022.8,
182,2019-03-14 07:00,210,8,,10000,,6,2,6,,,6,0,,,3500,18000,,,5.9,-2.9,1026.2,1022.9,
182,2019-03-14 08:00,200,8,,10000,,7,2,7,,,6,0,,,3500,18000,,,7.3,-1.6,1026.5,1023.2,
182,2019-03-14 09:00,210,6,,10000,,7,7,,,,0,,,,16000,,,,8.5,-1.3,1026.9,1023.6,
182,2019-03-14 10:00,220,6,,10000,,7,7,,,,0,,,,17000,,,,9.8,-2.2,1026.9,1023.6,
182,2019-03-14 11:00,250,5,,10000,,7,7,,,,0,,,,17000,,,,10.3,-4.7,1026.4,1023.1,
182,2019-03-14 12:00,250,5,,10000,,7,7,,,,0,,,,18000,,,,11.2,-4.7,1025.8,1022.5,
182,2019-03-14 13:00,290,5,,10000,,7,7,,,,0,,,,20000,,,,11.2,-5.1,1025.1,1021.8,
